qid,ans,label
1530,The pilonidal canal is a small tube-like structure in the skin that helps to regulate the flow of blood.,0
1530,"The pilonidal canal is a small, hair-covered passageway in the skin that serves as a natural drainage system.",0
1530,"The pilonidal canal is a small, hair-covered passageway in the skin that helps to regulate body temperature.",0
1530,"The pilonidal canal is a small, hair-covered passageway in the skin that aids in the absorption of nutrients.",0
1531,"Marijuana affects the areas of the brain responsible for memory, coordination, and cognitive functions.",1
1531,Marijuana only affects the areas of the brain related to pleasure and relaxation.,0
1531,Marijuana affects the areas of the brain responsible for creativity and problem-solving.,0
1531,Marijuana affects the areas of the brain responsible for appetite and sleep regulation.,0
1531,Marijuana affects the areas of the brain responsible for emotional responses and social interactions.,0
1532,Moebius syndrome is a rare neurological disorder characterized by facial paralysis and other physical abnormalities.,1
1532,Moebius syndrome is a genetic disorder caused by a mutation in the PAX6 gene.,0
1532,"Moebius syndrome is a condition that affects only the facial muscles, causing facial paralysis.",0
1532,"Moebius syndrome is a disorder that affects the brain's ability to control facial muscles, leading to facial paralysis.",0
1532,"Moebius syndrome is a disorder that affects the development of the brain, causing facial paralysis and other physical abnormalities.",0
1533,"Burning mouth syndrome can be caused by a variety of factors, including dry mouth, nutritional deficiencies, and certain medications.",1
1533,Burning mouth syndrome is a rare condition that only affects a small percentage of the population.,0
1533,"Burning mouth syndrome is a symptom of an underlying medical condition, such as diabetes or an autoimmune disorder.",0
1533,Burning mouth syndrome is a temporary condition that will resolve on its own without treatment.,0
1533,Burning mouth syndrome is caused by an allergic reaction to certain foods or beverages.,0
1534,Livatone is a natural supplement that supports liver health and detoxification.,1
1534,Livatone is a type of medication used to treat liver diseases.,0
1534,Livatone is a brand of vitamins and supplements that focus on liver health.,0
1534,Livatone is a herbal remedy used to improve liver function.,0
1534,Livatone is a prescription drug used to prevent liver damage.,0
1535,"Biological factors, such as hormones and genetics, can play a role in the development of gender identity.",1
1535,Gender identity is solely determined by social factors and upbringing.,0
1535,Gender identity is solely determined by genetic factors.,0
1535,Gender identity is solely determined by environmental factors.,0
1535,Gender identity is solely determined by cultural factors.,0
1536,"The sciatic nerve is the largest and longest nerve in the human body, originating from the lower back and extending down to the legs.",1
1536,The sciatic nerve is a single nerve that runs from the spinal cord to the foot.,0
1536,The sciatic nerve is a bundle of nerves that originate from the lower back and extend to the legs.,0
1536,The sciatic nerve is a single nerve that originates from the lower back and extends to the foot.,0
1536,The sciatic nerve is a group of nerves that originate from the lower back and extend to the legs.,0
1537,Eye twitching is a common symptom of stress or fatigue.,1
1537,Eye twitching is a sign of an underlying neurological disorder.,0
1537,Eye twitching is a result of staring at a screen for too long.,0
1537,Eye twitching is a symptom of a vitamin deficiency.,0
1537,Eye twitching is a sign of an eye infection.,0
1538,Polyphenols are a class of plant-based compounds with antioxidant properties.,1
1538,Polyphenols are a type of vitamin found in fruits and vegetables.,0
1538,Polyphenols are a group of chemicals that can cause allergic reactions in some individuals.,0
1538,Polyphenols are a type of protein found in animal-based foods.,0
1538,Polyphenols are a class of compounds that can be synthesized in the human body.,0
1539,The anatomical space in which the thymus is located is called the mediastinum.,1
1539,The thymus is located in the chest cavity.,0
1539,The thymus is located in the abdominal cavity.,0
1539,The thymus is located in the neck region.,0
1539,The thymus is located in the pelvic cavity.,0
1540,An ANA blood test is a diagnostic tool used to detect autoimmune diseases by measuring the presence of antinuclear antibodies in the blood.,1
1540,An ANA blood test is a test for cancer.,0
1540,An ANA blood test is a test for pregnancy.,0
1540,An ANA blood test is a test for allergies.,0
1540,An ANA blood test is a test for heart disease.,0
1541,Dehydration,1
1541,Lack of exercise,0
1541,Poor circulation,0
1541,Insufficient calcium intake,0
1541,Vitamin deficiency,0
1542,"The aortic valve is a one-way valve that separates the left ventricle from the aorta, preventing blood from flowing back into the heart.",1
1542,"The tricuspid valve is a three-leaflet valve that separates the right atrium from the right ventricle, preventing blood from flowing back into the atrium.",0
1542,"The mitral valve is a two-leaflet valve that separates the left atrium from the left ventricle, preventing blood from flowing back into the atrium.",0
1542,"The pulmonary valve is a one-way valve that separates the right ventricle from the pulmonary artery, preventing blood from flowing back into the ventricle.",0
1542,"The semilunar valves are located in the aorta and pulmonary arteries, preventing blood from flowing back into the ventricles.",0
1543,Neosporin is used to treat minor skin infections and wounds.,1
1543,Neosporin is a pain reliever for headaches and muscle aches.,0
1543,Neosporin is a natural remedy for colds and flu.,0
1543,Neosporin is a sunscreen that protects against sunburn and skin cancer.,0
1543,Neosporin is a hair care product that promotes hair growth and prevents hair loss.,0
1544,"Mild sleep apnea is characterized by brief episodes of interrupted breathing during sleep, lasting for 10-20 seconds.",1
1544,Mild sleep apnea is caused by a blocked airway due to enlarged tonsils or adenoids.,0
1544,Mild sleep apnea is treated with surgery to remove the tonsils and adenoids.,0
1544,Mild sleep apnea is a rare condition that only affects a small percentage of the population.,0
1544,Mild sleep apnea is a severe condition that requires immediate medical attention.,0
1545,"Sciatica is characterized by pain, numbness, and tingling in the lower back and legs.",1
1545,Sciatica is caused by a herniated disc in the lower back.,0
1545,Sciatica is a condition that affects only the lower back.,0
1545,Sciatica is a result of poor posture and sitting for long periods.,0
1545,Sciatica is a rare condition that only affects a small percentage of the population.,0
1546,"A chromosome is made up of DNA, which carries genetic information for an organism's growth, development, and function.",1
1546,A chromosome is made up of proteins that control cellular processes.,0
1546,A chromosome is made up of RNA molecules that carry genetic information.,0
1546,A chromosome is made up of genes that determine an organism's traits.,0
1546,A chromosome is made up of a combination of DNA and RNA molecules.,0
1547,"Vitamin C is essential for blood flow, as it helps maintain healthy blood vessels and prevents oxidative stress.",1
1547,"Vitamin A is beneficial for blood flow, as it supports the immune system and maintains healthy blood vessels.",0
1547,"Vitamin D is important for blood flow, as it helps regulate calcium levels and maintains healthy blood vessels.",0
1547,"Vitamin E is beneficial for blood flow, as it acts as an antioxidant and protects blood vessels from damage.",0
1547,"Vitamin K is essential for blood flow, as it helps in blood clotting and maintains healthy blood vessels.",0
1548,DNA ligase is responsible for joining Okazaki fragments together during the elongation of the lagging strand during DNA replication.,1
1548,DNA ligase is involved in the synthesis of the leading strand during DNA replication.,0
1548,DNA ligase is responsible for the synthesis of the lagging strand during DNA replication.,0
1548,DNA ligase is responsible for the synthesis of both the leading and lagging strands during DNA replication.,0
1548,DNA ligase is not involved in the elongation of the lagging strand during DNA replication.,0
1549,"Infections are often caused by bacteria, viruses, and other microorganisms.",1
1549,Infections are only caused by bacteria.,0
1549,"Infections are caused by bacteria, but not viruses.",0
1549,"Infections are caused by bacteria, but not by viruses or other microorganisms.",0
1549,"Infections are caused by bacteria, but not by viruses or other microorganisms, and they are not contagious.",0
1550,"Intraventricular conduction delay is a delay in the electrical impulse transmission between the atria and ventricles in the heart, which can cause irregular heartbeats.",1
1550,"Intraventricular conduction delay is a condition where the heart's ventricles contract too quickly, causing irregular heartbeats.",0
1550,"Intraventricular conduction delay is a condition where the heart's ventricles contract too slowly, causing irregular heartbeats.",0
1550,"Intraventricular conduction delay is a condition where the heart's ventricles contract at the same time, causing irregular heartbeats.",0
1550,"Intraventricular conduction delay is a condition where the heart's ventricles contract in an uncoordinated manner, causing irregular heartbeats.",0
1551,"Sphingomonas paucimobilis is a Gram-negative bacteria belonging to the Pseudomonadaceae family, commonly found in soil and water environments.",1
1551,Sphingomonas paucimobilis is a type of fungus that grows on decaying organic matter.,0
1551,Sphingomonas paucimobilis is a species of algae that plays a crucial role in the process of photosynthesis.,0
1551,Sphingomonas paucimobilis is a genus of bacteria that primarily inhabits the human gut and is responsible for various diseases.,0
1551,Sphingomonas paucimobilis is a type of bacteria that can be used in the production of biofuels due to its ability to break down complex organic compounds.,0
1552,"Herpes is contracted through direct contact with an infected person's sores or fluids, such as saliva or genital secretions.",1
1552,Herpes is transmitted through mosquito bites.,0
1552,Herpes is contracted through sharing food or drinks with an infected person.,0
1552,Herpes is transmitted through touching an infected person's skin without a visible sore.,0
1552,Herpes is contracted through sharing towels or clothing with an infected person.,0
1553,An infusion is a method of administering medication or fluids into a patient's body through a needle or catheter.,1
1553,An infusion is a type of surgical procedure that involves the removal of a body part.,0
1553,An infusion is a process of extracting blood from a patient's body for medical testing purposes.,0
1553,An infusion is a method of delivering nutrients directly into the bloodstream through a feeding tube.,0
1553,An infusion is a type of medical device used to measure and regulate the flow of fluids in a patient's body.,0
1554,"E. coli is a bacteria that can be found in undercooked meat, unpasteurized dairy products, and contaminated water.",1
1554,E. coli only affects vegetarians.,0
1554,E. coli is a virus that can be transmitted through air.,0
1554,E. coli is a bacteria that only affects people with weak immune systems.,0
1554,"E. coli is a bacteria that can be found in all foods, but it only causes illness in people with a specific genetic predisposition.",0
1555,"Shakeology contains a blend of protein, fiber, vitamins, and minerals.",1
1555,Shakeology is made from only plant-based ingredients.,0
1555,Shakeology contains no added sugar.,0
1555,Shakeology is a meal replacement shake.,0
1555,Shakeology is a weight loss supplement.,0
1556,Mitosis results in two daughter cells with the same genetic material as the parent cell.,1
1556,Mitosis is a process that occurs only in plants.,0
1556,Mitosis is a process that results in the formation of a single daughter cell.,0
1556,Mitosis is a process that results in the formation of a single daughter cell with different genetic material.,0
1556,"Mitosis is a process that results in the formation of a single daughter cell with the same genetic material as the parent cell, but with a different number of chromosomes.",0
1557,Opioids are a class of drugs that act on the nervous system to relieve pain and produce feelings of euphoria.,1
1557,Opioids are a type of medication used to treat chronic pain.,0
1557,Opioids are a group of substances derived from the opium poppy plant.,0
1557,"Opioids are a class of drugs that include morphine, fentanyl, and heroin.",0
1557,Opioids are a class of drugs that are highly addictive and can lead to dependence.,0
1558,"Blepharitis is an inflammation of the eyelids, commonly caused by bacterial infection or a skin condition.",1
1558,Blepharitis is a rare eye disease that affects only a small percentage of the population.,0
1558,"Blepharitis is a condition that only affects the eyelashes, causing them to fall out.",0
1558,Blepharitis is a genetic condition that is passed down through families.,0
1558,"Blepharitis is a condition that only affects the whites of the eyes, causing them to become red and irritated.",0
1559,"Penicillin VK is an antibiotic that can cause side effects such as nausea, diarrhea, and allergic reactions.",1
1559,Penicillin VK is a type of penicillin that is not associated with side effects.,0
1559,Penicillin VK is a type of penicillin that is only effective against bacterial infections.,0
1559,Penicillin VK is a type of penicillin that is not commonly prescribed due to its side effects.,0
1559,Penicillin VK is a type of penicillin that is only effective against viral infections.,0
1560,A bipap machine is a type of ventilator that provides continuous positive airway pressure (CPAP) to help patients breathe more easily.,1
1560,A bipap machine is a device used to treat sleep apnea by delivering a continuous flow of air to the patient's lungs.,0
1560,A bipap machine is a medical device that helps patients with asthma by providing a continuous flow of oxygen.,0
1560,"A bipap machine is a type of ventilator that delivers a continuous flow of air to the patient's lungs, assisting with breathing difficulties.",0
1560,A bipap machine is a device used to treat chronic obstructive pulmonary disease (COPD) by providing a continuous flow of air to the patient's lungs.,0
1561,"Facial numbness can be caused by a pinched nerve in the face, such as the trigeminal nerve.",1
1561,Facial numbness is a common symptom of a stroke.,0
1561,Facial numbness can be a sign of a brain tumor.,0
1561,Facial numbness can be a side effect of certain medications.,0
1561,Facial numbness can be a result of a vitamin deficiency.,0
1562,"Kidney stones are caused by a buildup of minerals and salts in the urine, which can form crystals that eventually grow into stones.",1
1562,Kidney stones are a result of poor diet and lack of exercise.,0
1562,Kidney stones are caused by genetic factors and family history.,0
1562,Kidney stones are caused by excessive consumption of dairy products.,0
1562,Kidney stones are caused by dehydration and not drinking enough water.,0
1563,Elevate the affected area and apply ice packs to reduce swelling in ankles.,1
1563,Massage the affected area to promote circulation and reduce swelling.,0
1563,Consume anti-inflammatory medications to alleviate swelling in ankles.,0
1563,Apply topical creams containing anti-inflammatory ingredients to reduce swelling in ankles.,0
1563,Avoid standing or walking for long periods to prevent swelling in ankles.,0
1564,10 mg morphine,1
1564,20 mg morphine,0
1564,30 mg morphine,0
1564,40 mg morphine,0
1564,50 mg morphine,0
1565,"Bruits are abnormal sounds or noises that can be heard in the body, often indicating a medical issue.",1
1565,Bruits are the sounds made by animals in the wild.,0
1565,Bruits are the sounds made by wind blowing through trees.,0
1565,Bruits are the sounds made by machines in a factory.,0
1565,Bruits are the sounds made by waves crashing on the shore.,0
1566,"Prostaglandins are a group of lipid-derived compounds that play a crucial role in various physiological processes, including inflammation, blood clotting, and smooth muscle contraction.",1
1566,Prostaglandins are hormones that regulate the immune system.,0
1566,Prostaglandins are a type of neurotransmitter that affects the nervous system.,0
1566,Prostaglandins are a class of enzymes that break down proteins in the body.,0
1566,Prostaglandins are a type of steroid that helps in the development of muscle tissue.,0
1567,"Stimulating peptides are short chains of amino acids that play a crucial role in cell signaling and regulation, often acting as hormones or neurotransmitters.",1
1567,Stimulating peptides are proteins that help in the process of digestion.,0
1567,Stimulating peptides are molecules that help in the process of cell division.,0
1567,Stimulating peptides are molecules that help in the process of cell death.,0
1567,Stimulating peptides are molecules that help in the process of cell repair.,0
1568,Lateral view,1
1568,Anteroposterior view,0
1568,Oblique view,0
1568,Sagittal view,0
1568,Transverse view,0
1569,"Inflamed intestines can be caused by bacterial infections, such as salmonella or E. coli.",1
1569,"Inflamed intestines are a result of poor dietary choices, such as consuming excessive amounts of fatty or spicy foods.",0
1569,"Inflamed intestines are caused by a lack of exercise, which can lead to constipation and other digestive issues.",0
1569,"Inflamed intestines are a symptom of stress, which can disrupt the balance of gut bacteria and cause digestive problems.",0
1569,"Inflamed intestines are a side effect of certain medications, such as nonsteroidal anti-inflammatory drugs (NSAIDs).",0
1570,The cytoplasm is the gel-like substance inside a cell that contains organelles and other cellular components.,1
1570,The cytoplasm is a liquid-like substance that fills the entire cell.,0
1570,The cytoplasm is a solid-like substance that forms the cell's outer layer.,0
1570,The cytoplasm is a gas-like substance that surrounds the nucleus.,0
1570,The cytoplasm is a mixture of water and dissolved nutrients that provide energy for the cell.,0
1571,"Bacterial infection, such as folliculitis, can cause an infected hair follicle on the scalp.",1
1571,"A fungal infection, like ringworm, can lead to an infected hair follicle on the scalp.",0
1571,"An infected hair follicle on the scalp can be caused by a viral infection, such as herpes simplex.",0
1571,Inflammation or irritation from an allergic reaction can result in an infected hair follicle on the scalp.,0
1571,"A parasitic infection, like lice or mites, can cause an infected hair follicle on the scalp.",0
1572,"Angiopathy is a condition characterized by abnormalities in the structure and function of blood vessels, often leading to complications such as blood clots and inflammation.",1
1572,Angiopathy is a rare genetic disorder that affects the development of blood vessels.,0
1572,Angiopathy is a type of cancer that specifically targets blood vessels.,0
1572,"Angiopathy is a condition caused by a deficiency in essential nutrients, leading to poor blood vessel health.",0
1572,Angiopathy is a psychological disorder that causes individuals to experience hallucinations and delusions related to blood vessels.,0
1573,Constipation is characterized by infrequent bowel movements and difficulty in passing stool.,1
1573,Constipation is caused by a lack of fiber in the diet.,0
1573,Constipation is a sign of a serious medical condition.,0
1573,Constipation can be treated with over-the-counter laxatives.,0
1573,Constipation is a common side effect of certain medications.,0
1574,"Cholinergic-blocking medications can cause side effects such as dry mouth, blurred vision, and constipation.",1
1574,Cholinergic-blocking medications only affect the nervous system.,0
1574,Cholinergic-blocking medications are only used for treating neurological disorders.,0
1574,Cholinergic-blocking medications have no adverse effects on the body.,0
1574,Cholinergic-blocking medications are only used for treating respiratory conditions.,0
1575,Fungus Shield Plus is a dietary supplement that contains natural ingredients to support healthy skin and nails.,1
1575,Fungus Shield Plus is a topical cream used to treat fungal infections.,0
1575,Fungus Shield Plus is a medication prescribed by doctors to treat fungal infections.,0
1575,Fungus Shield Plus is a home remedy made from natural ingredients to prevent fungal infections.,0
1575,Fungus Shield Plus is a brand of antifungal medication used to treat nail fungus.,0
1576,"Histrionic personality disorder is a mental health condition characterized by excessive emotionality, attention-seeking behavior, and a strong need for approval.",1
1576,Histrionic personality disorder is a rare condition that only affects a small percentage of the population.,0
1576,Histrionic personality disorder is caused by a lack of parental attention during childhood.,0
1576,Histrionic personality disorder is a type of bipolar disorder.,0
1576,Histrionic personality disorder is a condition that only affects women.,0
1577,Prolonged standing or sitting can cause feet to swell.,1
1577,Eating too much salt can cause feet to swell.,0
1577,Wearing tight shoes can cause feet to swell.,0
1577,Drinking excessive amounts of water can cause feet to swell.,0
1577,Injuries or sprains can cause feet to swell.,0
1578,Ketoprofen cap is a medication used to treat pain and inflammation.,1
1578,Ketoprofen cap is a type of antibiotic used to treat bacterial infections.,0
1578,Ketoprofen cap is a vitamin supplement that helps with energy and immune system support.,0
1578,Ketoprofen cap is a herbal remedy used to alleviate stress and anxiety.,0
1578,Ketoprofen cap is a dietary supplement that aids in weight loss and muscle building.,0
1579,"Swelling in the elbow can be caused by an injury, inflammation, or fluid buildup.",1
1579,Swelling in the elbow is always a sign of a serious medical condition.,0
1579,Swelling in the elbow is only caused by a broken bone.,0
1579,Swelling in the elbow is a common symptom of arthritis.,0
1579,Swelling in the elbow is always a result of a sprain.,0
1580,"Deoxygenated blood is blood that has lost its oxygen content, while oxygenated blood is blood that has a high oxygen content.",1
1580,"Deoxygenated blood is blood that has a low pH level, while oxygenated blood has a high pH level.",0
1580,"Deoxygenated blood is blood that has a high concentration of carbon dioxide, while oxygenated blood has a low concentration of carbon dioxide.",0
1580,"Deoxygenated blood is blood that has a high concentration of hemoglobin, while oxygenated blood has a low concentration of hemoglobin.",0
1580,"Deoxygenated blood is blood that has a high concentration of nitrogen, while oxygenated blood has a low concentration of nitrogen.",0
1581,"Extremely stressed out individuals may experience physical symptoms such as headaches, muscle tension, and fatigue.",1
1581,Stress can cause weight gain due to increased appetite and decreased physical activity.,0
1581,Stress can lead to insomnia and difficulty falling asleep.,0
1581,"Stress can cause emotional symptoms such as anxiety, irritability, and mood swings.",0
1581,"Stress can lead to a weakened immune system, making individuals more susceptible to illnesses.",0
1582,Heterocrine glands are specialized endocrine glands that produce and secrete hormones directly into the bloodstream.,1
1582,Heterocrine glands are a type of exocrine gland that secretes hormones into the bloodstream.,0
1582,Heterocrine glands are a type of endocrine gland that secretes hormones into the bloodstream through ducts.,0
1582,"Heterocrine glands are a type of endocrine gland that secretes hormones into the bloodstream through ducts, but they are not specialized.",0
1582,"Heterocrine glands are a type of endocrine gland that secretes hormones into the bloodstream through ducts, but they are not specialized and produce hormones for the immune system.",0
1583,"Human metapneumovirus symptoms in adults include fever, cough, and shortness of breath.",1
1583,Human metapneumovirus only affects children.,0
1583,Human metapneumovirus is a rare virus that only causes mild symptoms.,0
1583,Human metapneumovirus is a bacterial infection that can be treated with antibiotics.,0
1583,Human metapneumovirus is a type of influenza virus that can be prevented with the flu vaccine.,0
1584,"Noradrenaline, also known as norepinephrine, is a hormone and neurotransmitter that plays a crucial role in the body's fight-or-flight response.",1
1584,Noradrenaline is a type of adrenaline that is produced in the adrenal glands.,0
1584,Noradrenaline is a hormone that helps regulate blood pressure and heart rate.,0
1584,Noradrenaline is a neurotransmitter that is involved in the regulation of mood and sleep.,0
1584,Noradrenaline is a hormone that is primarily responsible for the body's response to stress.,0
1585,"Expectorants are medications that help loosen and expel mucus from the respiratory system, making it easier to cough up and clear the airways.",1
1585,Expectorants are a type of cough suppressant that helps reduce the frequency and intensity of coughing.,0
1585,Expectorants are a class of medications that help alleviate cold and flu symptoms by reducing congestion and coughing.,0
1585,"Expectorants are a group of drugs that help to thin and liquefy mucus, making it easier to cough up and expel from the lungs.",0
1585,"Expectorants are a category of medications that help to break up and expel phlegm from the respiratory system, reducing the need for coughing.",0
1586,The coding strand is the DNA strand that is transcribed into mRNA during the process of transcription in biology.,1
1586,The coding strand is the DNA strand that is transcribed into tRNA during the process of transcription in biology.,0
1586,The coding strand is the DNA strand that is transcribed into rRNA during the process of transcription in biology.,0
1586,The coding strand is the DNA strand that is transcribed into DNA during the process of transcription in biology.,0
1586,The coding strand is the DNA strand that is transcribed into proteins during the process of transcription in biology.,0
1587,Huntington's disease is inherited as an autosomal dominant genetic disorder.,1
1587,Huntington's disease is inherited through the mother's side of the family.,0
1587,Huntington's disease is inherited through the father's side of the family.,0
1587,Huntington's disease is inherited through a recessive gene.,0
1587,Huntington's disease is inherited through a single gene mutation.,0
1588,"A boil sore is a painful, red bump on the skin caused by a bacterial infection.",1
1588,A boil sore is a type of skin cancer.,0
1588,"A boil sore is a small, pus-filled blister caused by a viral infection.",0
1588,A boil sore is a skin condition caused by an allergic reaction to a specific food.,0
1588,A boil sore is a skin condition caused by a lack of vitamin C in the diet.,0
1589,"Cushing syndrome is a rare endocrine disorder caused by prolonged exposure to high levels of cortisol, which can lead to various symptoms such as weight gain, muscle weakness, and fatigue.",1
1589,"Cushing syndrome is a genetic disorder that affects the adrenal glands, causing excessive production of cortisol.",0
1589,"Cushing syndrome is a condition caused by excessive consumption of cortisol-rich foods, leading to various health issues.",0
1589,"Cushing syndrome is a psychological disorder characterized by excessive stress and anxiety, which can lead to physical symptoms.",0
1589,"Cushing syndrome is a side effect of certain medications, causing the body to produce excessive cortisol levels.",0
1590,"Sleep deprivation can lead to fatigue, impaired cognitive function, and an increased risk of accidents.",1
1590,Sleep deprivation improves memory and learning abilities.,0
1590,Sleep deprivation has no significant impact on physical health.,0
1590,Sleep deprivation can enhance creativity and problem-solving skills.,0
1590,Sleep deprivation can increase the risk of developing chronic diseases.,0
1591,"Humans have two sex chromosomes, X and Y, which determine an individual's sex.",1
1591,"Humans have three sex chromosomes, X, Y, and Z, which determine an individual's sex.",0
1591,"Humans have four sex chromosomes, X, Y, W, and Z, which determine an individual's sex.",0
1591,"Humans have five sex chromosomes, X, Y, W, Z, and A, which determine an individual's sex.",0
1591,"Humans have six sex chromosomes, X, Y, W, Z, A, and B, which determine an individual's sex.",0
1592,"A seizure occurs when there is a sudden, abnormal electrical discharge in the brain, causing involuntary muscle movements and loss of consciousness.",1
1592,Seizures are caused by a lack of oxygen during birth.,0
1592,Seizures are a result of a brain tumor.,0
1592,Seizures are caused by a deficiency in vitamin B12.,0
1592,Seizures are a result of a head injury.,0
1593,"A pulled muscle is a strain or tear in a muscle or its tendon, often caused by overstretching or overexertion.",1
1593,A pulled muscle is a minor injury that can be treated with rest and over-the-counter pain relievers.,0
1593,A pulled muscle is a common sports injury that can be prevented by proper warm-up and stretching.,0
1593,A pulled muscle is a sign of weakness and should be avoided at all costs.,0
1593,A pulled muscle is a serious medical condition that requires immediate surgery.,0
1594,"Silexan is a natural remedy for anxiety and stress, derived from the bark of the European linden tree.",1
1594,Silexan is a type of medication used to treat high blood pressure.,0
1594,Silexan is a brand of vitamins and supplements that claim to improve mental health.,0
1594,Silexan is a popular herbal tea that helps with digestion and weight loss.,0
1594,Silexan is a new type of antibiotic used to treat bacterial infections.,0
1595,"Hematochezia is the passage of bright red blood from the rectum, often due to bleeding in the lower gastrointestinal tract.",1
1595,Hematochezia is a condition where a person experiences frequent nosebleeds.,0
1595,Hematochezia is a rare genetic disorder that causes excessive bleeding from the eyes.,0
1595,"Hematochezia is a symptom of anemia, characterized by pale skin and fatigue.",0
1595,Hematochezia is a type of cancer that affects the blood vessels in the body.,0
1596,Transferrin saturation is a measure of the percentage of iron-binding sites on transferrin that are occupied by iron.,1
1596,Transferrin saturation is a measure of the percentage of transferrin molecules that are occupied by iron.,0
1596,Transferrin saturation is a measure of the percentage of transferrin molecules that are not occupied by iron.,0
1596,Transferrin saturation is a measure of the percentage of transferrin molecules that are occupied by non-iron molecules.,0
1596,Transferrin saturation is a measure of the percentage of transferrin molecules that are not occupied by non-iron molecules.,0
1597,HIV symptoms typically start within 2 to 4 weeks after exposure to the virus.,1
1597,HIV symptoms can start immediately after exposure to the virus.,0
1597,HIV symptoms can start after several months or years of exposure to the virus.,0
1597,HIV symptoms can start only after a person has been diagnosed with the virus.,0
1597,HIV symptoms can start only in people who have a weak immune system.,0
1598,AGP binds to antibiotics.,1
1598,AGP binds to antiviral drugs.,0
1598,AGP binds to antifungal drugs.,0
1598,AGP binds to anticancer drugs.,0
1598,AGP binds to antidepressants.,0
1599,"A cleft lip can be detected during a prenatal ultrasound, usually around the 18th to 20th week of pregnancy.",1
1599,Cleft lips are always visible at birth.,0
1599,Cleft lips are caused by a lack of calcium in the mother's diet during pregnancy.,0
1599,Cleft lips are a result of genetic factors and are not influenced by the mother's diet.,0
1599,Cleft lips can be treated with surgery after birth.,0
1600,A nasal decongestant is a medication that helps to relieve nasal congestion by reducing swelling and inflammation in the nasal passages.,1
1600,"Nasal decongestants are only effective for short-term use, as they can cause rebound congestion if used for an extended period.",0
1600,Nasal decongestants are not recommended for children under the age of 6 due to potential side effects.,0
1600,"Nasal decongestants can cause side effects such as dizziness, headache, and insomnia.",0
1600,"Nasal decongestants are not effective in treating allergies, as they only target congestion caused by colds or the flu.",0
1601,"A heart murmur can be a sign of high blood pressure, but it is not a direct cause.",1
1601,Heart murmurs are always a sign of high blood pressure.,0
1601,Heart murmurs are never related to high blood pressure.,0
1601,Heart murmurs are always a direct cause of high blood pressure.,0
1601,Heart murmurs are only a sign of high blood pressure in children.,0
1602,"The cribriform plate is a thin bone structure located at the base of the skull, which contains numerous small holes that allow the olfactory nerves to pass through and connect to the nasal cavity.",1
1602,The cribriform plate is a part of the skull that protects the brain from damage.,0
1602,The cribriform plate is a bone structure in the skull that helps regulate the flow of blood to the brain.,0
1602,The cribriform plate is a bone structure in the skull that helps regulate the flow of air to the lungs.,0
1602,The cribriform plate is a bone structure in the skull that helps regulate the flow of food to the stomach.,0
1603,"You can determine if your skin is oily by observing its appearance and texture, as well as checking for excess sebum production.",1
1603,You can tell if your skin is oily by looking at your face in the mirror and noticing if it appears shiny or greasy.,0
1603,You can determine if your skin is oily by feeling its texture and noticing if it feels slippery or greasy to the touch.,0
1603,"You can identify if your skin is oily by examining your T-zone, which is the area between your eyebrows and the bridge of your nose, as it is more prone to oiliness.",0
1603,"You can tell if your skin is oily by checking for breakouts or acne, as oily skin is more likely to experience these issues.",0
1604,"Marijuana is made by cultivating the cannabis plant, which contains the psychoactive compound THC.",1
1604,Marijuana is produced by extracting the plant's resin and mixing it with other substances.,0
1604,Marijuana is made by fermenting the plant's leaves and stems.,0
1604,Marijuana is produced by drying and grinding the plant's leaves and stems.,0
1604,Marijuana is made by extracting the plant's roots and mixing them with other substances.,0
1605,The systolic blood pressure should be below 120 mmHg for a healthy adult.,1
1605,A systolic blood pressure of 140 mmHg is considered normal.,0
1605,A systolic blood pressure of 160 mmHg is a sign of hypertension.,0
1605,A systolic blood pressure of 100 mmHg is too low and may indicate hypotension.,0
1605,A systolic blood pressure of 130 mmHg is ideal for a healthy adult.,0
1606,"Homozygous dominant refers to an individual having two copies of the same allele for a particular trait, resulting in the dominant phenotype being expressed.",1
1606,"Homozygous dominant means that an individual has two copies of the same allele, causing the dominant trait to be expressed.",0
1606,"Homozygous dominant is a genetic condition where an individual has two identical alleles for a particular trait, leading to the dominant phenotype being expressed.",0
1606,"Homozygous dominant is a genetic state where an individual has two copies of the same allele, resulting in the dominant trait being expressed.",0
1606,"Homozygous dominant is a genetic situation where an individual has two identical alleles for a specific trait, causing the dominant phenotype to be expressed.",0
1607,Numbness on the right leg can indicate a pinched nerve in the spine.,1
1607,Numbness on the right leg could be a sign of a blood clot in the leg.,0
1607,Numbness on the right leg might be due to a vitamin deficiency.,0
1607,Numbness on the right leg could be a symptom of a neurological disorder.,0
1607,Numbness on the right leg could be a result of a muscle strain or injury.,0
1608,"Bacteria are single-celled microorganisms that play essential roles in various biological processes, such as decomposing organic matter and aiding in nutrient cycling.",1
1608,Bacteria are only found in soil and water.,0
1608,Bacteria are responsible for causing all human diseases.,0
1608,Bacteria are incapable of reproducing on their own.,0
1608,Bacteria are too small to be seen with the naked eye.,0
1609,"Choking and spitting up in babies can be caused by air swallowing, gastroesophageal reflux, or food allergies.",1
1609,Choking and spitting up are only caused by food allergies in babies.,0
1609,Choking and spitting up are only caused by air swallowing in babies.,0
1609,Choking and spitting up are only caused by gastroesophageal reflux in babies.,0
